label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2
1,,"A group of people are walking by a van. Therefore, some people outdoors.", A group of people are walking by a van.  , Some people are outdoors.,IsWalkingByVan(a),IsOutdoors(c),"[('IsWalkingByVan(a)', 'IsOutdoors(c)')]",[],"[(' A group of people', ' Some people')]",IsWalkingByVan(a),IsOutdoors(c),(exists a (IsWalkingByVan(a)) & (forall c (forall a (IsWalkingByVan(a) -> IsOutdoors(c))))) -> (forall c (IsOutdoors(c))),(exists a (IsWalkingByVan(a)) & (forall f (forall e (IsWalkingByVan(e) -> IsOutdoors(f))))) -> (exists c (IsOutdoors(c)))
1,,"A white and a black dog fighting in a fenced in room. As a consequence, the dogs are fighting."," ""A white and a black dog are in a fenced in room.""  "," ""The dogs are fighting.""","IsWhite(a),  IsBlack(b),  IsInRoom(a, c),  IsInRoom(b, c)",IsFighting(d),[],[],"[(' A white dog', ' The dogs'), (' a black dog', ' The dogs')]","IsWhite(a) and IsBlack(b) and IsInRoom(a, c) and IsInRoom(b, c)",IsFighting(d),"(exists b (exists a (IsWhite(a) and IsBlack(b) and IsInRoom(a, c) and IsInRoom(b, c)))) -> (forall d (IsFighting(d)))","(exists c (exists a (exists b (IsWhite(a) and IsBlack(b) and IsInRoom(a, c) and IsInRoom(b, c))))) -> (exists d (IsFighting(d)))"
1,,"A white greyhound dog wearing a muzzle runs around a track. Hence, the dog is racing other dogs.", A white greyhound dog is wearing a muzzle and runs around a track.  , The white greyhound dog is racing other dogs.,"IsWearingMuzzle(a),  RunsAroundTrack(a)",IsRacingOtherDogs(a),[],"[(' White greyhound dog', ' White greyhound dog')]",[],IsWearingMuzzle(a) and RunsAroundTrack(a),IsRacingOtherDogs(a),(IsWearingMuzzle(a) and RunsAroundTrack(a)) -> (IsRacingOtherDogs(a)),(exists a (IsWearingMuzzle(a) and RunsAroundTrack(a))) -> (exists a (IsRacingOtherDogs(a)))
1,,The pitcher is pitching the ball in a game of baseball. It follows that the pitcher throws the ball.," ""The pitcher is pitching the ball in a game of baseball.""  "," ""The pitcher throws the ball.""","IsPitching(a, b),  IsInGame(c)","Throws(a, b)","[('IsPitching(a, b)', 'Throws(a, b)'), ('Throws(a, b)', 'IsPitching(a, b)')]","[(' The pitcher', ' The pitcher'), (' the ball', ' the ball')]",[],"IsPitching(a, b) and IsInGame(c)","Throws(a, b)","(IsPitching(a, b) and IsInGame(c) & (forall a (forall b (IsPitching(a, b) -> Throws(a, b)))) & (forall a (forall b (Throws(a, b) -> IsPitching(a, b))))) -> (Throws(a, b))","(exists c (exists a (exists b (IsPitching(a, b) and IsInGame(c)))) & (forall e (forall d (IsPitching(d,e) -> Throws(d,e)))) & (forall f (forall g (Throws(f,g) -> IsPitching(f,g))))) -> (exists a (exists b (Throws(a, b))))"
1,,"Girl in a red coat, blue head wrap and jeans is making a snow angel. As a consequence, a girl outside plays in the snow."," ""A girl in a red coat, blue head wrap, and jeans is making a snow angel."""," ""A girl outside plays in the snow.""","IsInRedCoat(a),  IsInBlueHeadWrap(a),  IsInJeans(a),  IsMakingSnowAngel(a)","IsOutside(a),  PlaysInSnow(a)","[('  IsInBlueHeadWrap(a)', 'IsOutside(a)'), ('  IsInBlueHeadWrap(a)', '  PlaysInSnow(a)'), ('  IsMakingSnowAngel(a)', 'IsOutside(a)'), ('IsOutside(a)', '  IsMakingSnowAngel(a)'), ('  IsMakingSnowAngel(a)', '  PlaysInSnow(a)')]","[(' A girl', ' A girl')]","[(' snow angel', ' the snow')]",IsInRedCoat(a) and IsInBlueHeadWrap(a) and IsInJeans(a) and IsMakingSnowAngel(a),IsOutside(a) and PlaysInSnow(a),(IsInRedCoat(a) and IsInBlueHeadWrap(a) and IsInJeans(a) and IsMakingSnowAngel(a) & (forall a (  IsInBlueHeadWrap(a) -> IsOutside(a))) & (forall a (  IsInBlueHeadWrap(a) ->   PlaysInSnow(a))) & (forall a (  IsMakingSnowAngel(a) -> IsOutside(a))) & (forall a (IsOutside(a) ->   IsMakingSnowAngel(a))) & (forall a (  IsMakingSnowAngel(a) ->   PlaysInSnow(a)))) -> (IsOutside(a) and PlaysInSnow(a)),(exists a (IsInRedCoat(a) and IsInBlueHeadWrap(a) and IsInJeans(a) and IsMakingSnowAngel(a)) & (forall g (  IsInBlueHeadWrap(g) -> IsOutside(g))) & (forall h (  IsInBlueHeadWrap(h) ->   PlaysInSnow(h))) & (forall i (  IsMakingSnowAngel(i) -> IsOutside(i))) & (forall j (IsOutside(j) ->   IsMakingSnowAngel(j))) & (forall k (  IsMakingSnowAngel(k) ->   PlaysInSnow(k)))) -> (exists a (IsOutside(a) and PlaysInSnow(a)))
1,,"Men in an office with computers and a projector screen. Consequently, there are computers and a projector screen in the room.", There are computers and a projector screen in the office.  , There are computers and a projector screen in the room.,"IsInOffice(a),  IsInOffice(b)","IsInRoom(a),  IsInRoom(b)","[('IsInOffice(a)', 'IsInRoom(a)'), ('IsInRoom(a)', 'IsInOffice(a)'), ('  IsInOffice(b)', '  IsInRoom(b)')]","[(' Computers', ' Computers'), (' projector screen', ' projector screen'), (' room', ' office')]",[],IsInOffice(a) and IsInOffice(b),IsInRoom(a) and IsInRoom(b),(IsInOffice(a) and IsInOffice(b) & (forall a (IsInOffice(a) -> IsInRoom(a))) & (forall a (IsInRoom(a) -> IsInOffice(a))) & (forall b (  IsInOffice(b) ->   IsInRoom(b)))) -> (IsInRoom(a) and IsInRoom(b)),(exists a (exists b (IsInOffice(a) and IsInOffice(b))) & (forall e (IsInOffice(e) -> IsInRoom(e))) & (forall f (IsInRoom(f) -> IsInOffice(f))) & (forall g (  IsInOffice(g) ->   IsInRoom(g)))) -> (exists a (exists b (IsInRoom(a) and IsInRoom(b))))
1,,"A small child in a red jacket is sitting on a man's shoulders and holding his head. Therefore, the child's hands are on the man's head."," ""A small child in a red jacket is sitting on a man's shoulders and holding the man's head.""  "," ""The child's hands are on the man's head.""","IsSmallChild(b),  IsInRedJacket(b),  IsSittingOnMansShoulders(b, d),  IsHoldingMansHead(b, a)","AreOnMansHead(e, a)","[('  IsHoldingMansHead(b, a)', 'AreOnMansHead(e, a)'), ('AreOnMansHead(e, a)', '  IsHoldingMansHead(b, a)')]","[("" the man's head"", "" the man's head"")]","[(' A small child', "" The child's hands"")]","IsSmallChild(b) and IsInRedJacket(b) and IsSittingOnMansShoulders(b, d) and IsHoldingMansHead(b, a)","AreOnMansHead(e, a)","(exists b (IsSmallChild(b) and IsInRedJacket(b) and IsSittingOnMansShoulders(b, d) and IsHoldingMansHead(b, a)) & (forall a (forall e (forall b (  IsHoldingMansHead(b, a) -> AreOnMansHead(e, a))))) & (forall e (forall a (forall b (AreOnMansHead(e, a) ->   IsHoldingMansHead(b, a)))))) -> (forall e (AreOnMansHead(e, a)))","(exists a (exists d (exists b (IsSmallChild(b) and IsInRedJacket(b) and IsSittingOnMansShoulders(b, d) and IsHoldingMansHead(b, a)))) & (forall f (forall h (forall g (  IsHoldingMansHead(f,g) -> AreOnMansHead(h,g))))) & (forall i (forall j (forall k (AreOnMansHead(i,j) ->   IsHoldingMansHead(k,j)))))) -> (exists e (exists a (AreOnMansHead(e, a))))"
1,,Three girls are standing and talking to each other. It follows that three girls are talking., Three girls are standing and talking to each other.  , Three girls are talking.,"IsStanding(a),  IsTalkingToEachOther(a)",IsTalking(a),"[('  IsTalkingToEachOther(a)', 'IsTalking(a)'), ('IsTalking(a)', '  IsTalkingToEachOther(a)')]","[(' Three girls', ' Three girls')]",[],IsStanding(a) and IsTalkingToEachOther(a),IsTalking(a),(IsStanding(a) and IsTalkingToEachOther(a) & (forall a (  IsTalkingToEachOther(a) -> IsTalking(a))) & (forall a (IsTalking(a) ->   IsTalkingToEachOther(a)))) -> (IsTalking(a)),(exists a (IsStanding(a) and IsTalkingToEachOther(a)) & (forall b (  IsTalkingToEachOther(b) -> IsTalking(b))) & (forall c (IsTalking(c) ->   IsTalkingToEachOther(c)))) -> (exists a (IsTalking(a)))
1,,"a man with a cap and not wearing shirt is laying a wooden bench. Consequently, a man relaxes on a bench.", A man with a cap and not wearing a shirt is laying on a wooden bench.  , A man relaxes on a bench.,"IsWearingCap(a),  IsNotWearingShirt(a),  IsLayingOn(a, b)","RelaxesOn(a, b)","[('  IsLayingOn(a, b)', 'RelaxesOn(a, b)')]","[(' A man', ' A man with a cap'), (' a bench', ' a wooden bench')]",[],"IsWearingCap(a) and IsNotWearingShirt(a) and IsLayingOn(a, b)","RelaxesOn(a, b)","(IsWearingCap(a) and IsNotWearingShirt(a) and IsLayingOn(a, b) & (forall a (forall b (  IsLayingOn(a, b) -> RelaxesOn(a, b))))) -> (RelaxesOn(a, b))","(exists a (exists b (IsWearingCap(a) and IsNotWearingShirt(a) and IsLayingOn(a, b))) & (forall f (forall e (  IsLayingOn(e,f) -> RelaxesOn(e,f))))) -> (exists a (exists b (RelaxesOn(a, b))))"
1,,"A man in a red shirt is being filmed by another man on a sports field with a huge audience of people watching and cheering. Therefore, the man is being filmed by another man.", A man in a red shirt is being filmed by another man on a sports field with a huge audience of people watching and cheering., The man is being filmed by another man.,"IsInRedShirt(b),  IsFilmedBy(b,a),  IsOnSportsField(a),  IsCheering(d)","IsFilmedBy(e,a)",[],"[(' another man', ' another man')]","[(' A man in a red shirt', ' The man'), (' audience of people', ' The man')]","IsInRedShirt(b) and IsFilmedBy(b,a) and IsOnSportsField(a) and IsCheering(d)","IsFilmedBy(e,a)","(exists d (exists b (IsInRedShirt(b) and IsFilmedBy(b,a) and IsOnSportsField(a) and IsCheering(d)))) -> (forall e (IsFilmedBy(e,a)))","(exists a (exists d (exists b (IsInRedShirt(b) and IsFilmedBy(b,a) and IsOnSportsField(a) and IsCheering(d))))) -> (exists e (exists a (IsFilmedBy(e,a))))"
1,,"A man in a suit cheering in a library in front of children. Thus, a guy is cheering near some children.", A man in a suit is cheering in a library in front of children.  , A guy is cheering near some children.,"IsInSuit(b),  IsCheering(b),  IsInLibrary(b),  IsInFrontOfChildren(b)","IsCheering(d),  IsNearChildren(d)","[('  IsCheering(b)', '  IsNearChildren(d)'), ('  IsInLibrary(b)', '  IsNearChildren(d)'), ('  IsInFrontOfChildren(b)', 'IsCheering(d)'), ('  IsInFrontOfChildren(b)', '  IsNearChildren(d)'), ('  IsNearChildren(d)', '  IsInFrontOfChildren(b)')]","[(' some children', ' children')]",[],IsInSuit(b) and IsCheering(b) and IsInLibrary(b) and IsInFrontOfChildren(b),IsCheering(d) and IsNearChildren(d),(IsInSuit(b) and IsCheering(b) and IsInLibrary(b) and IsInFrontOfChildren(b) & (forall d (forall b (  IsCheering(b) ->   IsNearChildren(d)))) & (forall d (forall b (  IsInLibrary(b) ->   IsNearChildren(d)))) & (forall d (forall b (  IsInFrontOfChildren(b) -> IsCheering(d)))) & (forall d (forall b (  IsInFrontOfChildren(b) ->   IsNearChildren(d)))) & (forall d (forall b (  IsNearChildren(d) ->   IsInFrontOfChildren(b))))) -> (IsCheering(d) and IsNearChildren(d)),(exists b (IsInSuit(b) and IsCheering(b) and IsInLibrary(b) and IsInFrontOfChildren(b)) & (forall f (forall g (  IsCheering(f) ->   IsNearChildren(g)))) & (forall h (forall i (  IsInLibrary(h) ->   IsNearChildren(i)))) & (forall j (forall k (  IsInFrontOfChildren(j) -> IsCheering(k)))) & (forall m (forall l (  IsInFrontOfChildren(l) ->   IsNearChildren(m)))) & (forall n (forall o (  IsNearChildren(n) ->   IsInFrontOfChildren(o))))) -> (exists d (IsCheering(d) and IsNearChildren(d)))
1,,A man in suit waiting for the green light. This implies that a man waits at a red light., A man in a suit is waiting for the green light.  , A man waits at a red light.,"IsInSuit(a),  IsWaitingForGreenLight(a)",IsWaitingAtRedLight(a),"[('  IsWaitingForGreenLight(a)', 'IsWaitingAtRedLight(a)'), ('IsWaitingAtRedLight(a)', '  IsWaitingForGreenLight(a)')]","[(' A man', ' Man in a suit')]",[],IsInSuit(a) and IsWaitingForGreenLight(a),IsWaitingAtRedLight(a),(IsInSuit(a) and IsWaitingForGreenLight(a) & (forall a (  IsWaitingForGreenLight(a) -> IsWaitingAtRedLight(a))) & (forall a (IsWaitingAtRedLight(a) ->   IsWaitingForGreenLight(a)))) -> (IsWaitingAtRedLight(a)),(exists a (IsInSuit(a) and IsWaitingForGreenLight(a)) & (forall e (  IsWaitingForGreenLight(e) -> IsWaitingAtRedLight(e))) & (forall f (IsWaitingAtRedLight(f) ->   IsWaitingForGreenLight(f)))) -> (exists a (IsWaitingAtRedLight(a)))
1,,"A man smokes while leaning against a pillar, which has a ""missing person"" flier posted on it. Thus, a guy smoking against a wall with a flier on it."," A man smokes while leaning against a pillar with a ""missing person"" flier posted on it.", A guy smokes against a wall with a flier on it.,"Smokes(a),  LeansAgainst(a, b),  HasFlier(b, c)","Smokes(d),  LeansAgainst(d, wall),  HasFlier(wall, flier)",[],[],[],"Smokes(a) and LeansAgainst(a, b) and HasFlier(b, c)","Smokes(d) and LeansAgainst(d, wall) and HasFlier(wall, flier)","(Smokes(a) and LeansAgainst(a, b) and HasFlier(b, c)) -> (Smokes(d) and LeansAgainst(d, wall) and HasFlier(wall, flier))","(exists c (exists a (exists b (Smokes(a) and LeansAgainst(a, b) and HasFlier(b, c))))) -> (exists d (Smokes(d) and LeansAgainst(d, wall) and HasFlier(wall, flier)))"
1,,"A woman is standing at a podium. Thus, a person is at a podium."," ""A woman is standing at a podium.""  "," ""A person is at a podium.""","IsStandingAt(b, a)","IsAt(c, a)","[('IsStandingAt(b, a)', 'IsAt(c, a)')]","[(' podium', ' podium')]","[(' A woman', ' A person')]","IsStandingAt(b, a)","IsAt(c, a)","(exists b (IsStandingAt(b, a)) & (forall c (forall a (forall b (IsStandingAt(b, a) -> IsAt(c, a)))))) -> (forall c (IsAt(c, a)))","(exists a (exists b (IsStandingAt(b, a))) & (forall f (forall e (forall d (IsStandingAt(d,e) -> IsAt(f,e)))))) -> (exists c (exists a (IsAt(c, a))))"
1,,Four boys are about to be hit by an approaching wave. It follows that a wave is about hit some boys.," ""Four boys are about to be hit by an approaching wave.""  "," ""A wave is about to hit some boys.""","IsFour(a),  IsAboutToBeHitByWave(a),  IsApproaching(b)","IsAboutToHit(c, d)","[('  IsAboutToBeHitByWave(a)', 'IsAboutToHit(c, d)'), ('IsAboutToHit(c, d)', '  IsAboutToBeHitByWave(a)'), ('  IsApproaching(b)', 'IsAboutToHit(c, d)')]",[],"[(' Four boys', ' some boys'), (' approaching wave', ' A wave')]",IsFour(a) and IsApproaching(b) and IsAboutToBeHitByWave(a),"IsAboutToHit(c, d)","(exists b (exists a (IsFour(a) and IsApproaching(b) and IsAboutToBeHitByWave(a))) & (forall c (forall a (forall d (  IsAboutToBeHitByWave(a) -> IsAboutToHit(c, d))))) & (forall c (forall d (forall a (IsAboutToHit(c, d) ->   IsAboutToBeHitByWave(a))))) & (forall c (forall d (forall b (  IsApproaching(b) -> IsAboutToHit(c, d)))))) -> (forall c (forall d (IsAboutToHit(c, d))))","(exists a (exists b (IsFour(a) and IsApproaching(b) and IsAboutToBeHitByWave(a))) & (forall f (forall e (forall g (  IsAboutToBeHitByWave(e) -> IsAboutToHit(f,g))))) & (forall h (forall i (forall j (IsAboutToHit(h,i) ->   IsAboutToBeHitByWave(j))))) & (forall l (forall m (forall k (  IsApproaching(k) -> IsAboutToHit(l,m)))))) -> (exists c (exists d (IsAboutToHit(c, d))))"
1,,"people are sitting on a bench in front of buildings. Thus, some people are seated on a bench outside."," ""People are sitting on a bench in front of buildings."""," ""Some people are seated on a bench outside.""","SittingOnBench(a),  InFrontOfBuildings(b, c)","SeatedOnBench(a),  IsOutside(b)","[('SittingOnBench(a)', 'SeatedOnBench(a)'), ('SeatedOnBench(a)', 'SittingOnBench(a)'), ('SittingOnBench(a)', '  IsOutside(b)'), ('  InFrontOfBuildings(b, c)', '  IsOutside(b)')]","[(' Some people', ' People'), (' bench', ' bench')]",[],"SittingOnBench(a) and InFrontOfBuildings(b, c)",SeatedOnBench(a) and IsOutside(b),"(SittingOnBench(a) and InFrontOfBuildings(b, c) & (forall a (SittingOnBench(a) -> SeatedOnBench(a))) & (forall a (SeatedOnBench(a) -> SittingOnBench(a))) & (forall a (forall b (SittingOnBench(a) ->   IsOutside(b)))) & (forall c (forall b (  InFrontOfBuildings(b, c) ->   IsOutside(b))))) -> (SeatedOnBench(a) and IsOutside(b))","(exists c (exists a (exists b (SittingOnBench(a) and InFrontOfBuildings(b, c)))) & (forall e (SittingOnBench(e) -> SeatedOnBench(e))) & (forall f (SeatedOnBench(f) -> SittingOnBench(f))) & (forall h (forall g (SittingOnBench(g) ->   IsOutside(h)))) & (forall i (forall j (  InFrontOfBuildings(i,j) ->   IsOutside(i))))) -> (exists a (exists b (SeatedOnBench(a) and IsOutside(b))))"
1,,The skateboarder is jumping his board in the air while another skateboarder watches. This implies that a skateboarder is jumping., A skateboarder is jumping his board in the air.  , A skateboarder is jumping.,"IsJumping(a),  HasBoard(a),  InAir(b)",IsJumping(a),"[('  HasBoard(a)', 'IsJumping(a)'), ('  InAir(b)', 'IsJumping(a)')]","[(' A skateboarder', ' A skateboarder')]",[],IsJumping(a) and HasBoard(a) and InAir(b),IsJumping(a),(IsJumping(a) and HasBoard(a) and InAir(b) & (forall a (  HasBoard(a) -> IsJumping(a))) & (forall a (forall b (  InAir(b) -> IsJumping(a))))) -> (IsJumping(a)),(exists a (exists b (IsJumping(a) and HasBoard(a) and InAir(b))) & (forall d (  HasBoard(d) -> IsJumping(d))) & (forall f (forall e (  InAir(e) -> IsJumping(f))))) -> (exists a (IsJumping(a)))
1,,"A man wearing a black hat and coat makes a face with a crowd behind him. As a consequence, a guy is standing near a crowd of people."," ""A man is wearing a black hat and coat and makes a face with a crowd behind him.""  "," ""A guy stands near a crowd of people because a man makes a face.""","WearsBlackHat(a),  WearsCoat(a),  MakesFace(a),  IsBehindCrowd(a)","StandsNearCrowd(f),  MakesFace(a)",[],"[(' A man', ' a man'), (' a crowd of people', ' crowd')]","[(' A man', ' a crowd of people')]",WearsBlackHat(a) and WearsCoat(a) and MakesFace(a) and IsBehindCrowd(a),StandsNearCrowd(f) and MakesFace(a),(WearsBlackHat(a) and WearsCoat(a) and MakesFace(a) and IsBehindCrowd(a)) -> (StandsNearCrowd(f) and MakesFace(a)),(exists a (WearsBlackHat(a) and WearsCoat(a) and MakesFace(a) and IsBehindCrowd(a))) -> (exists f (exists a (StandsNearCrowd(f) and MakesFace(a))))
1,,"A group of soldiers march in a parade. Thus, a group of people march in a parade."," ""A group of soldiers march in a parade.""  "," ""A group of people march in a parade.""",IsMarchingInParade(b),IsMarchingInParade(c),[],"[(' parade', ' parade')]","[(' A group of soldiers', ' A group of people')]",IsMarchingInParade(b),IsMarchingInParade(c),(exists b (IsMarchingInParade(b))) -> (forall c (IsMarchingInParade(c))),(exists b (IsMarchingInParade(b))) -> (exists c (IsMarchingInParade(c)))
1,,The 3 dogs are cruising down the street. This implies that three dogs together.," ""The 3 dogs are cruising down the street.""  "," ""Three dogs are together.""","IsCruisingDown(a, b)",AreTogether(a),"[('IsCruisingDown(a, b)', 'AreTogether(a)')]","[(' The 3 dogs', ' Three dogs')]",[],"IsCruisingDown(a, b)",AreTogether(a),"(IsCruisingDown(a, b) & (forall a (forall b (IsCruisingDown(a, b) -> AreTogether(a))))) -> (AreTogether(a))","(exists a (exists b (IsCruisingDown(a, b))) & (forall e (forall d (IsCruisingDown(d,e) -> AreTogether(d))))) -> (exists a (AreTogether(a)))"
1,,"The gentleman is speaking while the others are listening. As a consequence, the man is being given respect.", The gentleman is speaking and others are listening.  , The man is being given respect.,"IsSpeaking(a),  AreListening(b)",IsGivenRespect(c),[],[],"[(' The gentleman', ' The man')]",IsSpeaking(a) and AreListening(b),IsGivenRespect(c),(exists a (IsSpeaking(a) and AreListening(b))) -> (forall c (IsGivenRespect(c))),(exists a (exists b (IsSpeaking(a) and AreListening(b)))) -> (exists c (IsGivenRespect(c)))
1,,"One child in black is walking down a hill covered in white snow while 2 children are on their knees. Thus, there are three children in this picture, and they are all outside."," There are three children in the picture, and they are all outside.  ", There are three children outside.,"IsInPicture(a, b),  AreOutside(c)",IsOutside(a),"[('IsInPicture(a, b)', 'IsOutside(a)'), ('IsOutside(a)', 'IsInPicture(a, b)'), ('  AreOutside(c)', 'IsOutside(a)'), ('IsOutside(a)', '  AreOutside(c)')]","[(' Three children', ' Three children')]",[],"IsInPicture(a, b) and AreOutside(c)",IsOutside(a),"(IsInPicture(a, b) and AreOutside(c) & (forall a (forall b (IsInPicture(a, b) -> IsOutside(a)))) & (forall a (forall b (IsOutside(a) -> IsInPicture(a, b)))) & (forall c (forall a (  AreOutside(c) -> IsOutside(a)))) & (forall c (forall a (IsOutside(a) ->   AreOutside(c))))) -> (IsOutside(a))","(exists c (exists a (exists b (IsInPicture(a, b) and AreOutside(c)))) & (forall f (forall e (IsInPicture(e,f) -> IsOutside(e)))) & (forall h (forall g (IsOutside(g) -> IsInPicture(g,h)))) & (forall i (forall j (  AreOutside(i) -> IsOutside(j)))) & (forall l (forall k (IsOutside(k) ->   AreOutside(l))))) -> (exists a (IsOutside(a)))"
1,,A group of people are sight seeing and taking pictures. It follows that there are a group of people.," ""A group of people are sight seeing and taking pictures.""  "," ""There are a group of people.""","IsSightSeeing(a),  IsTakingPictures(a)","Exists(a),  IsGroupOfPeople(a)","[('IsSightSeeing(a)', 'Exists(a)'), ('IsSightSeeing(a)', '  IsGroupOfPeople(a)'), ('  IsTakingPictures(a)', 'Exists(a)'), ('  IsTakingPictures(a)', '  IsGroupOfPeople(a)')]","[(' A group of people', ' A group of people')]",[],IsSightSeeing(a) and IsTakingPictures(a),Exists(a) and IsGroupOfPeople(a),(IsSightSeeing(a) and IsTakingPictures(a) & (forall a (IsSightSeeing(a) -> Exists(a))) & (forall a (IsSightSeeing(a) ->   IsGroupOfPeople(a))) & (forall a (  IsTakingPictures(a) -> Exists(a))) & (forall a (  IsTakingPictures(a) ->   IsGroupOfPeople(a)))) -> (Exists(a) and IsGroupOfPeople(a)),(exists a (IsSightSeeing(a) and IsTakingPictures(a)) & (forall c (IsSightSeeing(c) -> Exists(c))) & (forall d (IsSightSeeing(d) ->   IsGroupOfPeople(d))) & (forall e (  IsTakingPictures(e) -> Exists(e))) & (forall f (  IsTakingPictures(f) ->   IsGroupOfPeople(f)))) -> (exists a (Exists(a) and IsGroupOfPeople(a)))
1,,"Army men grilling a lot of meat while his troop looks on. Hence, some of the people here have been in the armed forces."," ""Army men are grilling a lot of meat while their troop looks on.""  "," ""Some of the people here have been in the armed forces.""","IsGrilling(a, b),  IsLookedOn(c)",IsInArmedForces(d),"[('IsGrilling(a, b)', 'IsInArmedForces(d)'), ('  IsLookedOn(c)', 'IsInArmedForces(d)')]",[],"[(' Army men', ' the armed forces'), (' their troop', ' the armed forces')]","IsGrilling(a, b) and IsLookedOn(c)",IsInArmedForces(d),"(IsGrilling(a, b) and IsLookedOn(c) & (forall a (forall d (forall b (IsGrilling(a, b) -> IsInArmedForces(d))))) & (forall c (forall d (  IsLookedOn(c) -> IsInArmedForces(d))))) -> (IsInArmedForces(d))","(exists c (exists a (exists b (IsGrilling(a, b) and IsLookedOn(c)))) & (forall f (forall h (forall g (IsGrilling(f,g) -> IsInArmedForces(h))))) & (forall i (forall j (  IsLookedOn(i) -> IsInArmedForces(j))))) -> (exists d (IsInArmedForces(d)))"
1,,"The basketball player in red is challenging the player in white for the ball. Consequently, people are playing basketball."," ""The basketball player in red is challenging the player in white for the ball.""  "," ""People are playing basketball.""","IsInRed(a),  IsChallenging(a, b),  IsInWhite(b),  IsForBall(a, c)","IsPlaying(d, e)","[('  IsChallenging(a, b)', 'IsPlaying(d, e)')]",[],"[(' The basketball player in red', ' People'), (' the player in white', ' People')]","IsInRed(a) and IsChallenging(a, b) and IsInWhite(b) and IsForBall(a, c)","IsPlaying(d, e)","(exists b (exists a (IsInRed(a) and IsChallenging(a, b) and IsInWhite(b) and IsForBall(a, c))) & (forall a (forall d (forall e (forall b (  IsChallenging(a, b) -> IsPlaying(d, e))))))) -> (forall d (IsPlaying(d, e)))","(exists c (exists a (exists b (IsInRed(a) and IsChallenging(a, b) and IsInWhite(b) and IsForBall(a, c)))) & (forall f (forall h (forall i (forall g (  IsChallenging(f,g) -> IsPlaying(h,i))))))) -> (exists e (exists d (IsPlaying(d, e))))"
1,,"A older man with gray hair wearing a gray suit next to a green and yellow taxi. Thus, a older man with gray hair wearing a gray suit."," ""An older man with gray hair is wearing a gray suit.""  "," ""An older man with gray hair is wearing a gray suit.""","IsOlder(a),  HasGrayHair(a),  IsWearingGraySuit(a)","IsOlder(a),  HasGrayHair(a),  IsWearingGraySuit(a)","[('  HasGrayHair(a)', 'IsOlder(a)'), ('IsOlder(a)', '  IsWearingGraySuit(a)'), ('  IsWearingGraySuit(a)', 'IsOlder(a)'), ('  HasGrayHair(a)', 'IsOlder(a)'), ('IsOlder(a)', '  HasGrayHair(a)'), ('  IsWearingGraySuit(a)', 'IsOlder(a)'), ('IsOlder(a)', '  IsWearingGraySuit(a)'), ('  HasGrayHair(a)', '  IsWearingGraySuit(a)')]","[(' Older man', ' Older man'), (' gray hair', ' gray hair'), (' gray suit', ' gray suit')]",[],IsOlder(a) and HasGrayHair(a) and IsWearingGraySuit(a),IsOlder(a) and HasGrayHair(a) and IsWearingGraySuit(a),(IsOlder(a) and HasGrayHair(a) and IsWearingGraySuit(a) & (forall a (  HasGrayHair(a) -> IsOlder(a))) & (forall a (IsOlder(a) ->   IsWearingGraySuit(a))) & (forall a (  IsWearingGraySuit(a) -> IsOlder(a))) & (forall a (  HasGrayHair(a) -> IsOlder(a))) & (forall a (IsOlder(a) ->   HasGrayHair(a))) & (forall a (  IsWearingGraySuit(a) -> IsOlder(a))) & (forall a (IsOlder(a) ->   IsWearingGraySuit(a))) & (forall a (  HasGrayHair(a) ->   IsWearingGraySuit(a)))) -> (IsOlder(a) and HasGrayHair(a) and IsWearingGraySuit(a)),(exists a (IsOlder(a) and HasGrayHair(a) and IsWearingGraySuit(a)) & (forall d (  HasGrayHair(d) -> IsOlder(d))) & (forall e (IsOlder(e) ->   IsWearingGraySuit(e))) & (forall f (  IsWearingGraySuit(f) -> IsOlder(f))) & (forall g (  HasGrayHair(g) -> IsOlder(g))) & (forall h (IsOlder(h) ->   HasGrayHair(h))) & (forall i (  IsWearingGraySuit(i) -> IsOlder(i))) & (forall j (IsOlder(j) ->   IsWearingGraySuit(j))) & (forall k (  HasGrayHair(k) ->   IsWearingGraySuit(k)))) -> (exists a (IsOlder(a) and HasGrayHair(a) and IsWearingGraySuit(a)))
